run_number,percent_cohort2,cohort2_age,percent_grammar_1,eq_step,max_steps,eq_percent
2960,50,300,10,64,1000,0.064
2961,50,300,20,79,1000,0.079
2962,50,300,30,135,1000,0.135
2963,50,300,35,385,1000,0.385
2964,50,300,40,180,1000,0.18
2965,50,300,45,411,1000,0.411
2966,50,300,50,165,1000,0.165
2967,50,300,60,15,1000,0.015
2968,50,300,70,115,1000,0.115
2969,50,300,80,114,1000,0.114
2970,50,300,90,73,1000,0.073
2971,65,300,10,57,1000,0.057
2972,65,300,20,105,1000,0.105
2973,65,300,30,171,1000,0.171
2974,65,300,35,47,1000,0.047
2975,65,300,40,786,1000,0.786
2976,65,300,45,181,1000,0.181
2977,65,300,50,175,1000,0.175
2978,65,300,60,128,1000,0.128
2979,65,300,70,347,1000,0.347
2980,65,300,80,95,1000,0.095
2981,65,300,90,77,1000,0.077
2982,75,300,10,99,1000,0.099
2983,75,300,20,92,1000,0.092
2984,75,300,30,169,1000,0.169
2985,75,300,35,209,1000,0.209
2986,75,300,40,180,1000,0.18
2987,75,300,45,383,1000,0.383
2988,75,300,50,152,1000,0.152
2989,75,300,60,163,1000,0.163
2990,75,300,70,107,1000,0.107
2991,75,300,80,124,1000,0.124
2992,75,300,90,70,1000,0.07
2993,90,300,10,83,1000,0.083
2994,90,300,20,95,1000,0.095
2995,90,300,30,113,1000,0.113
2996,90,300,35,181,1000,0.181
2997,90,300,40,419,1000,0.419
2998,90,300,45,343,1000,0.343
2999,90,300,50,206,1000,0.206
3000,90,300,60,158,1000,0.158
3001,90,300,70,147,1000,0.147
3002,90,300,80,66,1000,0.066
3003,90,300,90,66,1000,0.066
3004,10,500,10,65,1000,0.065
3005,10,500,20,95,1000,0.095
3006,10,500,30,94,1000,0.094
3007,10,500,35,116,1000,0.116
3008,10,500,40,179,1000,0.179
3009,10,500,45,155,1000,0.155
3010,10,500,50,781,1000,0.781
3011,10,500,60,9,1000,0.009
3012,10,500,70,101,1000,0.101
3013,10,500,80,92,1000,0.092
3014,10,500,90,67,1000,0.067
3015,20,500,10,36,1000,0.036
3016,20,500,20,109,1000,0.109
3017,20,500,30,123,1000,0.123
3018,20,500,35,107,1000,0.107
3019,20,500,40,133,1000,0.133
3020,20,500,45,225,1000,0.225
3021,20,500,50,548,1000,0.548
3022,20,500,60,76,1000,0.076
3023,20,500,70,100,1000,0.1
3024,20,500,80,101,1000,0.101
3025,20,500,90,71,1000,0.071
3026,35,500,10,46,1000,0.046
3027,35,500,20,108,1000,0.108
3028,35,500,30,127,1000,0.127
3029,35,500,35,121,1000,0.121
3030,35,500,40,130,1000,0.13
3031,35,500,45,149,1000,0.149
3032,35,500,50,153,1000,0.153
3033,35,500,60,81,1000,0.081
3034,35,500,70,159,1000,0.159
3035,35,500,80,88,1000,0.088
3036,35,500,90,71,1000,0.071
3037,50,500,10,72,1000,0.072
3038,50,500,20,84,1000,0.084
3039,50,500,30,94,1000,0.094
3040,50,500,35,115,1000,0.115
3041,50,500,40,124,1000,0.124
3042,50,500,45,144,1000,0.144
3043,50,500,50,156,1000,0.156
3044,50,500,60,167,1000,0.167
3045,50,500,70,115,1000,0.115
3046,50,500,80,94,1000,0.094
3047,50,500,90,83,1000,0.083
3048,65,500,10,82,1000,0.082
3049,65,500,20,107,1000,0.107
3050,65,500,30,100,1000,0.1
3051,65,500,35,184,1000,0.184
3052,65,500,40,173,1000,0.173
3053,65,500,45,65,1000,0.065
3054,65,500,50,0,1000,0
3055,65,500,60,174,1000,0.174
3056,65,500,70,206,1000,0.206
3057,65,500,80,126,1000,0.126
3058,65,500,90,72,1000,0.072
3059,75,500,10,72,1000,0.072
3060,75,500,20,122,1000,0.122
3061,75,500,30,114,1000,0.114
3062,75,500,35,69,1000,0.069
3063,75,500,40,164,1000,0.164
3064,75,500,45,90,1000,0.09
3065,75,500,50,176,1000,0.176
3066,75,500,60,223,1000,0.223
3067,75,500,70,124,1000,0.124
3068,75,500,80,82,1000,0.082
3069,75,500,90,91,1000,0.091
3070,90,500,10,55,1000,0.055
3071,90,500,20,112,1000,0.112
3072,90,500,30,192,1000,0.192
3073,90,500,35,158,1000,0.158
3074,90,500,40,188,1000,0.188
3075,90,500,45,282,1000,0.282
3076,90,500,50,169,1000,0.169
3077,90,500,60,185,1000,0.185
3078,90,500,70,128,1000,0.128
3079,90,500,80,163,1000,0.163
3080,90,500,90,79,1000,0.079
3081,10,50,10,62,1000,0.062
3082,10,50,20,73,1000,0.073
3083,10,50,30,121,1000,0.121
3084,10,50,35,70,1000,0.07
3085,10,50,40,331,1000,0.331
3086,10,50,45,89,1000,0.089
3087,10,50,50,153,1000,0.153
3088,10,50,60,319,1000,0.319
3089,10,50,70,95,1000,0.095
3090,10,50,80,102,1000,0.102
3091,10,50,90,90,1000,0.09
3092,20,50,10,57,1000,0.057
3093,20,50,20,88,1000,0.088
3094,20,50,30,119,1000,0.119
3095,20,50,35,182,1000,0.182
3096,20,50,40,88,1000,0.088
3097,20,50,45,195,1000,0.195
3098,20,50,50,171,1000,0.171
3099,20,50,60,162,1000,0.162
3100,20,50,70,92,1000,0.092
3101,20,50,80,68,1000,0.068
3102,20,50,90,68,1000,0.068
3103,35,50,10,50,1000,0.05
3104,35,50,20,209,1000,0.209
3105,35,50,30,110,1000,0.11
3106,35,50,35,134,1000,0.134
3107,35,50,40,80,1000,0.08
3108,35,50,45,184,1000,0.184
3109,35,50,50,153,1000,0.153
3110,35,50,60,130,1000,0.13
3111,35,50,70,106,1000,0.106
3112,35,50,80,28,1000,0.028
3113,35,50,90,55,1000,0.055
3114,50,50,10,61,1000,0.061
3115,50,50,20,77,1000,0.077
3116,50,50,30,75,1000,0.075
3117,50,50,35,28,1000,0.028
3118,50,50,40,131,1000,0.131
3119,50,50,45,137,1000,0.137
3120,50,50,50,122,1000,0.122
3121,50,50,60,15,1000,0.015
3122,50,50,70,97,1000,0.097
3123,50,50,80,75,1000,0.075
3124,50,50,90,57,1000,0.057
3125,65,50,10,49,1000,0.049
3126,65,50,20,106,1000,0.106
3127,65,50,30,76,1000,0.076
3128,65,50,35,82,1000,0.082
3129,65,50,40,148,1000,0.148
3130,65,50,45,172,1000,0.172
3131,65,50,50,36,1000,0.036
3132,65,50,60,38,1000,0.038
3133,65,50,70,179,1000,0.179
3134,65,50,80,79,1000,0.079
3135,65,50,90,65,1000,0.065
3136,75,50,10,57,1000,0.057
3137,75,50,20,137,1000,0.137
3138,75,50,30,106,1000,0.106
3139,75,50,35,103,1000,0.103
3140,75,50,40,331,1000,0.331
3141,75,50,45,57,1000,0.057
3142,75,50,50,57,1000,0.057
3143,75,50,60,112,1000,0.112
3144,75,50,70,148,1000,0.148
3145,75,50,80,84,1000,0.084
3146,75,50,90,59,1000,0.059
3147,90,50,10,67,1000,0.067
3148,90,50,20,109,1000,0.109
3149,90,50,30,108,1000,0.108
3150,90,50,35,118,1000,0.118
3151,90,50,40,125,1000,0.125
3152,90,50,45,202,1000,0.202
3153,90,50,50,124,1000,0.124
3154,90,50,60,124,1000,0.124
3155,90,50,70,127,1000,0.127
3156,90,50,80,82,1000,0.082
3157,90,50,90,336,1000,0.336
3158,10,150,10,56,1000,0.056
3159,10,150,20,95,1000,0.095
3160,10,150,30,56,1000,0.056
3161,10,150,35,111,1000,0.111
3162,10,150,40,77,1000,0.077
3163,10,150,45,251,1000,0.251
3164,10,150,50,527,1000,0.527
3165,10,150,60,140,1000,0.14
3166,10,150,70,102,1000,0.102
3167,10,150,80,76,1000,0.076
3168,10,150,90,63,1000,0.063
3169,20,150,10,49,1000,0.049
3170,20,150,20,124,1000,0.124
3171,20,150,30,92,1000,0.092
3172,20,150,35,85,1000,0.085
3173,20,150,40,72,1000,0.072
3174,20,150,45,357,1000,0.357
3175,20,150,50,70,1000,0.07
3176,20,150,60,120,1000,0.12
3177,20,150,70,90,1000,0.09
3178,20,150,80,112,1000,0.112
3179,20,150,90,64,1000,0.064
3180,35,150,10,51,1000,0.051
3181,35,150,20,76,1000,0.076
3182,35,150,30,114,1000,0.114
3183,35,150,35,261,1000,0.261
3184,35,150,40,49,1000,0.049
3185,35,150,45,92,1000,0.092
3186,35,150,50,19,1000,0.019
3187,35,150,60,77,1000,0.077
3188,35,150,70,139,1000,0.139
3189,35,150,80,123,1000,0.123
3190,35,150,90,69,1000,0.069
3191,50,150,10,72,1000,0.072
3192,50,150,20,71,1000,0.071
3193,50,150,30,245,1000,0.245
3194,50,150,35,102,1000,0.102
3195,50,150,40,61,1000,0.061
3196,50,150,45,70,1000,0.07
3197,50,150,50,744,1000,0.744
3198,50,150,60,146,1000,0.146
3199,50,150,70,83,1000,0.083
3200,50,150,80,84,1000,0.084
3201,50,150,90,73,1000,0.073
3202,65,150,10,62,1000,0.062
3203,65,150,20,98,1000,0.098
3204,65,150,30,85,1000,0.085
3205,65,150,35,285,1000,0.285
3206,65,150,40,253,1000,0.253
3207,65,150,45,169,1000,0.169
3208,65,150,50,15,1000,0.015
3209,65,150,60,76,1000,0.076
3210,65,150,70,125,1000,0.125
3211,65,150,80,104,1000,0.104
3212,65,150,90,64,1000,0.064
3213,75,150,10,61,1000,0.061
3214,75,150,20,81,1000,0.081
3215,75,150,30,103,1000,0.103
3216,75,150,35,103,1000,0.103
3217,75,150,40,66,1000,0.066
3218,75,150,45,64,1000,0.064
3219,75,150,50,28,1000,0.028
3220,75,150,60,128,1000,0.128
3221,75,150,70,100,1000,0.1
3222,75,150,80,88,1000,0.088
3223,75,150,90,62,1000,0.062
3224,90,150,10,70,1000,0.07
3225,90,150,20,629,1000,0.629
3226,90,150,30,78,1000,0.078
3227,90,150,35,148,1000,0.148
3228,90,150,40,146,1000,0.146
3229,90,150,45,151,1000,0.151
3230,90,150,50,307,1000,0.307
3231,90,150,60,47,1000,0.047
3232,90,150,70,125,1000,0.125
3233,90,150,80,84,1000,0.084
3234,90,150,90,44,1000,0.044
3235,10,300,10,64,1000,0.064
3236,10,300,20,70,1000,0.07
3237,10,300,30,192,1000,0.192
3238,10,300,35,0,1000,0
3239,10,300,40,94,1000,0.094
3240,10,300,45,165,1000,0.165
3241,10,300,50,556,1000,0.556
3242,10,300,60,61,1000,0.061
3243,10,300,70,77,1000,0.077
3244,10,300,80,75,1000,0.075
3245,10,300,90,70,1000,0.07
3246,20,300,10,67,1000,0.067
3247,20,300,20,90,1000,0.09
3248,20,300,30,112,1000,0.112
3249,20,300,35,153,1000,0.153
3250,20,300,40,85,1000,0.085
3251,20,300,45,102,1000,0.102
3252,20,300,50,69,1000,0.069
3253,20,300,60,117,1000,0.117
3254,20,300,70,122,1000,0.122
3255,20,300,80,76,1000,0.076
3256,20,300,90,70,1000,0.07
3257,35,300,10,99,1000,0.099
3258,35,300,20,135,1000,0.135
3259,35,300,30,122,1000,0.122
3260,35,300,35,108,1000,0.108
3261,35,300,40,107,1000,0.107
3262,35,300,45,132,1000,0.132
3263,35,300,50,234,1000,0.234
3264,35,300,60,206,1000,0.206
3265,35,300,70,158,1000,0.158
3266,35,300,80,622,1000,0.622
3267,35,300,90,58,1000,0.058
3268,50,300,10,60,1000,0.06
3269,50,300,20,85,1000,0.085
3270,50,300,30,105,1000,0.105
3271,50,300,35,134,1000,0.134
3272,50,300,40,109,1000,0.109
3273,50,300,45,564,1000,0.564
3274,50,300,50,93,1000,0.093
3275,50,300,60,55,1000,0.055
3276,50,300,70,136,1000,0.136
3277,50,300,80,100,1000,0.1
3278,50,300,90,72,1000,0.072
3279,65,300,10,92,1000,0.092
3280,65,300,20,101,1000,0.101
3281,65,300,30,124,1000,0.124
3282,65,300,35,154,1000,0.154
3283,65,300,40,130,1000,0.13
3284,65,300,45,110,1000,0.11
3285,65,300,50,179,1000,0.179
3286,65,300,60,139,1000,0.139
3287,65,300,70,127,1000,0.127
3288,65,300,80,91,1000,0.091
3289,65,300,90,101,1000,0.101
3290,75,300,10,56,1000,0.056
3291,75,300,20,97,1000,0.097
3292,75,300,30,147,1000,0.147
3293,75,300,35,83,1000,0.083
3294,75,300,40,191,1000,0.191
3295,75,300,45,142,1000,0.142
3296,75,300,50,99,1000,0.099
3297,75,300,60,233,1000,0.233
3298,75,300,70,308,1000,0.308
3299,75,300,80,103,1000,0.103
3300,75,300,90,63,1000,0.063
3301,90,300,10,88,1000,0.088
3302,90,300,20,106,1000,0.106
3303,90,300,30,156,1000,0.156
3304,90,300,35,88,1000,0.088
3305,90,300,40,173,1000,0.173
3306,90,300,45,104,1000,0.104
3307,90,300,50,148,1000,0.148
3308,90,300,60,126,1000,0.126
3309,90,300,70,123,1000,0.123
3310,90,300,80,98,1000,0.098
3311,90,300,90,68,1000,0.068
3312,10,500,10,52,1000,0.052
3313,10,500,20,74,1000,0.074
3314,10,500,30,103,1000,0.103
3315,10,500,35,131,1000,0.131
3316,10,500,40,145,1000,0.145
3317,10,500,45,117,1000,0.117
3318,10,500,50,625,1000,0.625
3319,10,500,60,227,1000,0.227
3320,10,500,70,114,1000,0.114
3321,10,500,80,81,1000,0.081
3322,10,500,90,50,1000,0.05
3323,20,500,10,63,1000,0.063
3324,20,500,20,83,1000,0.083
3325,20,500,30,120,1000,0.12
3326,20,500,35,123,1000,0.123
3327,20,500,40,159,1000,0.159
3328,20,500,45,143,1000,0.143
3329,20,500,50,59,1000,0.059
3330,20,500,60,153,1000,0.153
3331,20,500,70,96,1000,0.096
3332,20,500,80,139,1000,0.139
3333,20,500,90,59,1000,0.059
3334,35,500,10,80,1000,0.08
3335,35,500,20,135,1000,0.135
3336,35,500,30,202,1000,0.202
3337,35,500,35,97,1000,0.097
3338,35,500,40,54,1000,0.054
3339,35,500,45,181,1000,0.181
3340,35,500,50,148,1000,0.148
3341,35,500,60,385,1000,0.385
3342,35,500,70,145,1000,0.145
3343,35,500,80,128,1000,0.128
3344,35,500,90,80,1000,0.08
3345,50,500,10,60,1000,0.06
3346,50,500,20,95,1000,0.095
3347,50,500,30,109,1000,0.109
3348,50,500,35,188,1000,0.188
3349,50,500,40,73,1000,0.073
3350,50,500,45,166,1000,0.166
3351,50,500,50,304,1000,0.304
3352,50,500,60,169,1000,0.169
3353,50,500,70,132,1000,0.132
3354,50,500,80,108,1000,0.108
3355,50,500,90,72,1000,0.072
3356,65,500,10,138,1000,0.138
3357,65,500,20,160,1000,0.16
3358,65,500,30,118,1000,0.118
3359,65,500,35,71,1000,0.071
3360,65,500,40,196,1000,0.196
3361,65,500,45,3,1000,0.003
3362,65,500,50,159,1000,0.159
3363,65,500,60,138,1000,0.138
3364,65,500,70,138,1000,0.138
3365,65,500,80,156,1000,0.156
3366,65,500,90,105,1000,0.105
3367,75,500,10,94,1000,0.094
3368,75,500,20,118,1000,0.118
3369,75,500,30,129,1000,0.129
3370,75,500,35,103,1000,0.103
3371,75,500,40,179,1000,0.179
3372,75,500,45,195,1000,0.195
3373,75,500,50,180,1000,0.18
3374,75,500,60,122,1000,0.122
3375,75,500,70,94,1000,0.094
3376,75,500,80,118,1000,0.118
3377,75,500,90,82,1000,0.082
3378,90,500,10,133,1000,0.133
3379,90,500,20,119,1000,0.119
3380,90,500,30,236,1000,0.236
3381,90,500,35,221,1000,0.221
3382,90,500,40,98,1000,0.098
3383,90,500,45,243,1000,0.243
3384,90,500,50,496,1000,0.496
3385,90,500,60,190,1000,0.19
3386,90,500,70,78,1000,0.078
3387,90,500,80,69,1000,0.069
3388,90,500,90,70,1000,0.07
3389,10,50,10,75,1000,0.075
3390,10,50,20,106,1000,0.106
3391,10,50,30,105,1000,0.105
3392,10,50,35,92,1000,0.092
3393,10,50,40,111,1000,0.111
3394,10,50,45,141,1000,0.141
3395,10,50,50,236,1000,0.236
3396,10,50,60,139,1000,0.139
3397,10,50,70,117,1000,0.117
3398,10,50,80,72,1000,0.072
3399,10,50,90,50,1000,0.05
3400,20,50,10,63,1000,0.063
3401,20,50,20,76,1000,0.076
3402,20,50,30,122,1000,0.122
3403,20,50,35,108,1000,0.108
3404,20,50,40,238,1000,0.238
3405,20,50,45,178,1000,0.178
3406,20,50,50,11,1000,0.011
3407,20,50,60,96,1000,0.096
3408,20,50,70,122,1000,0.122
3409,20,50,80,93,1000,0.093
3410,20,50,90,99,1000,0.099
3411,35,50,10,65,1000,0.065
3412,35,50,20,95,1000,0.095
3413,35,50,30,122,1000,0.122
3414,35,50,35,84,1000,0.084
3415,35,50,40,96,1000,0.096
3416,35,50,45,112,1000,0.112
3417,35,50,50,82,1000,0.082
3418,35,50,60,125,1000,0.125
3419,35,50,70,84,1000,0.084
3420,35,50,80,89,1000,0.089
3421,35,50,90,48,1000,0.048
3422,50,50,10,268,1000,0.268
3423,50,50,20,79,1000,0.079
3424,50,50,30,239,1000,0.239
3425,50,50,35,111,1000,0.111
3426,50,50,40,72,1000,0.072
3427,50,50,45,148,1000,0.148
3428,50,50,50,176,1000,0.176
3429,50,50,60,56,1000,0.056
3430,50,50,70,759,1000,0.759
3431,50,50,80,123,1000,0.123
3432,50,50,90,77,1000,0.077
3433,65,50,10,73,1000,0.073
3434,65,50,20,80,1000,0.08
3435,65,50,30,102,1000,0.102
3436,65,50,35,485,1000,0.485
3437,65,50,40,101,1000,0.101
3438,65,50,45,159,1000,0.159
3439,65,50,50,64,1000,0.064
3440,65,50,60,558,1000,0.558
3441,65,50,70,95,1000,0.095
3442,65,50,80,87,1000,0.087
3443,65,50,90,61,1000,0.061
3444,75,50,10,55,1000,0.055
3445,75,50,20,78,1000,0.078
3446,75,50,30,99,1000,0.099
3447,75,50,35,85,1000,0.085
3448,75,50,40,133,1000,0.133
3449,75,50,45,130,1000,0.13
3450,75,50,50,18,1000,0.018
3451,75,50,60,169,1000,0.169
3452,75,50,70,132,1000,0.132
3453,75,50,80,81,1000,0.081
3454,75,50,90,42,1000,0.042
3455,90,50,10,57,1000,0.057
3456,90,50,20,101,1000,0.101
3457,90,50,30,131,1000,0.131
3458,90,50,35,108,1000,0.108
3459,90,50,40,55,1000,0.055
3460,90,50,45,138,1000,0.138
3461,90,50,50,334,1000,0.334
3462,90,50,60,320,1000,0.32
3463,90,50,70,108,1000,0.108
3464,90,50,80,290,1000,0.29
3465,90,50,90,72,1000,0.072
3466,10,150,10,90,1000,0.09
3467,10,150,20,91,1000,0.091
3468,10,150,30,339,1000,0.339
3469,10,150,35,54,1000,0.054
3470,10,150,40,294,1000,0.294
3471,10,150,45,238,1000,0.238
3472,10,150,50,76,1000,0.076
3473,10,150,60,576,1000,0.576
3474,10,150,70,88,1000,0.088
3475,10,150,80,81,1000,0.081
3476,10,150,90,59,1000,0.059
3477,20,150,10,57,1000,0.057
3478,20,150,20,91,1000,0.091
3479,20,150,30,269,1000,0.269
3480,20,150,35,132,1000,0.132
3481,20,150,40,101,1000,0.101
3482,20,150,45,159,1000,0.159
3483,20,150,50,180,1000,0.18
3484,20,150,60,155,1000,0.155
3485,20,150,70,25,1000,0.025
3486,20,150,80,34,1000,0.034
3487,20,150,90,60,1000,0.06
3488,35,150,10,54,1000,0.054
3489,35,150,20,84,1000,0.084
3490,35,150,30,326,1000,0.326
3491,35,150,35,112,1000,0.112
3492,35,150,40,112,1000,0.112
3493,35,150,45,175,1000,0.175
3494,35,150,50,86,1000,0.086
3495,35,150,60,93,1000,0.093
3496,35,150,70,113,1000,0.113
3497,35,150,80,118,1000,0.118
3498,35,150,90,61,1000,0.061
3499,50,150,10,50,1000,0.05
3500,50,150,20,86,1000,0.086
3501,50,150,30,59,1000,0.059
3502,50,150,35,571,1000,0.571
3503,50,150,40,138,1000,0.138
3504,50,150,45,127,1000,0.127
3505,50,150,50,131,1000,0.131
3506,50,150,60,147,1000,0.147
3507,50,150,70,147,1000,0.147
3508,50,150,80,79,1000,0.079
3509,50,150,90,63,1000,0.063
3510,65,150,10,52,1000,0.052
3511,65,150,20,77,1000,0.077
3512,65,150,30,69,1000,0.069
3513,65,150,35,270,1000,0.27
3514,65,150,40,314,1000,0.314
3515,65,150,45,102,1000,0.102
3516,65,150,50,242,1000,0.242
3517,65,150,60,51,1000,0.051
3518,65,150,70,109,1000,0.109
3519,65,150,80,82,1000,0.082
3520,65,150,90,60,1000,0.06
3521,75,150,10,74,1000,0.074
3522,75,150,20,83,1000,0.083
3523,75,150,30,121,1000,0.121
3524,75,150,35,391,1000,0.391
3525,75,150,40,175,1000,0.175
3526,75,150,45,174,1000,0.174
3527,75,150,50,138,1000,0.138
3528,75,150,60,241,1000,0.241
3529,75,150,70,117,1000,0.117
3530,75,150,80,79,1000,0.079
3531,75,150,90,61,1000,0.061
3532,90,150,10,81,1000,0.081
3533,90,150,20,92,1000,0.092
3534,90,150,30,85,1000,0.085
3535,90,150,35,121,1000,0.121
3536,90,150,40,134,1000,0.134
3537,90,150,45,20,1000,0.02
3538,90,150,50,105,1000,0.105
3539,90,150,60,138,1000,0.138
3540,90,150,70,100,1000,0.1
3541,90,150,80,90,1000,0.09
3542,90,150,90,66,1000,0.066
3543,10,300,10,45,1000,0.045
3544,10,300,20,61,1000,0.061
3545,10,300,30,257,1000,0.257
3546,10,300,35,98,1000,0.098
3547,10,300,40,154,1000,0.154
3548,10,300,45,157,1000,0.157
3549,10,300,50,212,1000,0.212
3550,10,300,60,112,1000,0.112
3551,10,300,70,370,1000,0.37
3552,10,300,80,290,1000,0.29
3553,10,300,90,71,1000,0.071
3554,20,300,10,68,1000,0.068
3555,20,300,20,99,1000,0.099
3556,20,300,30,96,1000,0.096
3557,20,300,35,76,1000,0.076
3558,20,300,40,148,1000,0.148
3559,20,300,45,256,1000,0.256
3560,20,300,50,97,1000,0.097
3561,20,300,60,134,1000,0.134
3562,20,300,70,138,1000,0.138
3563,20,300,80,80,1000,0.08
3564,20,300,90,62,1000,0.062
3565,35,300,10,68,1000,0.068
3566,35,300,20,79,1000,0.079
3567,35,300,30,106,1000,0.106
3568,35,300,35,263,1000,0.263
3569,35,300,40,133,1000,0.133
3570,35,300,45,102,1000,0.102
3571,35,300,50,154,1000,0.154
3572,35,300,60,111,1000,0.111
3573,35,300,70,123,1000,0.123
3574,35,300,80,116,1000,0.116
3575,35,300,90,48,1000,0.048
3576,50,300,10,67,1000,0.067
3577,50,300,20,106,1000,0.106
3578,50,300,30,138,1000,0.138
3579,50,300,35,117,1000,0.117
3580,50,300,40,140,1000,0.14
3581,50,300,45,339,1000,0.339
3582,50,300,50,481,1000,0.481
3583,50,300,60,111,1000,0.111
3584,50,300,70,112,1000,0.112
3585,50,300,80,64,1000,0.064
3586,50,300,90,50,1000,0.05
3587,65,300,10,86,1000,0.086
3588,65,300,20,101,1000,0.101
3589,65,300,30,170,1000,0.17
3590,65,300,35,135,1000,0.135
3591,65,300,40,129,1000,0.129
3592,65,300,45,149,1000,0.149
3593,65,300,50,244,1000,0.244
3594,65,300,60,130,1000,0.13
3595,65,300,70,118,1000,0.118
3596,65,300,80,92,1000,0.092
3597,65,300,90,81,1000,0.081
3598,75,300,10,65,1000,0.065
3599,75,300,20,92,1000,0.092
3600,75,300,30,167,1000,0.167
3601,75,300,35,111,1000,0.111
3602,75,300,40,186,1000,0.186
3603,75,300,45,133,1000,0.133
3604,75,300,50,27,1000,0.027
3605,75,300,60,215,1000,0.215
3606,75,300,70,136,1000,0.136
3607,75,300,80,148,1000,0.148
3608,75,300,90,74,1000,0.074
3609,90,300,10,67,1000,0.067
3610,90,300,20,130,1000,0.13
3611,90,300,30,184,1000,0.184
3612,90,300,35,131,1000,0.131
3613,90,300,40,193,1000,0.193
3614,90,300,45,218,1000,0.218
3615,90,300,50,140,1000,0.14
3616,90,300,60,61,1000,0.061
3617,90,300,70,125,1000,0.125
3618,90,300,80,114,1000,0.114
3619,90,300,90,78,1000,0.078
3620,10,500,10,42,1000,0.042
3621,10,500,20,74,1000,0.074
3622,10,500,30,97,1000,0.097
3623,10,500,35,241,1000,0.241
3624,10,500,40,266,1000,0.266
3625,10,500,45,110,1000,0.11
3626,10,500,50,856,1000,0.856
3627,10,500,60,115,1000,0.115
3628,10,500,70,79,1000,0.079
3629,10,500,80,96,1000,0.096
3630,10,500,90,81,1000,0.081
3631,20,500,10,69,1000,0.069
3632,20,500,20,88,1000,0.088
3633,20,500,30,114,1000,0.114
3634,20,500,35,90,1000,0.09
3635,20,500,40,146,1000,0.146
3636,20,500,45,64,1000,0.064
3637,20,500,50,259,1000,0.259
3638,20,500,60,163,1000,0.163
3639,20,500,70,91,1000,0.091
3640,20,500,80,9,1000,0.009
3641,20,500,90,60,1000,0.06
3642,35,500,10,72,1000,0.072
3643,35,500,20,83,1000,0.083
3644,35,500,30,122,1000,0.122
3645,35,500,35,118,1000,0.118
3646,35,500,40,79,1000,0.079
3647,35,500,45,8,1000,0.008
3648,35,500,50,523,1000,0.523
3649,35,500,60,198,1000,0.198
3650,35,500,70,451,1000,0.451
3651,35,500,80,107,1000,0.107
3652,35,500,90,68,1000,0.068
3653,50,500,10,110,1000,0.11
3654,50,500,20,138,1000,0.138
3655,50,500,30,132,1000,0.132
3656,50,500,35,191,1000,0.191
3657,50,500,40,158,1000,0.158
3658,50,500,45,466,1000,0.466
3659,50,500,50,144,1000,0.144
3660,50,500,60,52,1000,0.052
3661,50,500,70,59,1000,0.059
3662,50,500,80,114,1000,0.114
3663,50,500,90,64,1000,0.064
3664,65,500,10,81,1000,0.081
3665,65,500,20,118,1000,0.118
3666,65,500,30,158,1000,0.158
3667,65,500,35,98,1000,0.098
3668,65,500,40,184,1000,0.184
3669,65,500,45,182,1000,0.182
3670,65,500,50,123,1000,0.123
3671,65,500,60,145,1000,0.145
3672,65,500,70,218,1000,0.218
3673,65,500,80,137,1000,0.137
3674,65,500,90,67,1000,0.067
3675,75,500,10,85,1000,0.085
3676,75,500,20,118,1000,0.118
3677,75,500,30,155,1000,0.155
3678,75,500,35,148,1000,0.148
3679,75,500,40,480,1000,0.48
3680,75,500,45,409,1000,0.409
3681,75,500,50,138,1000,0.138
3682,75,500,60,213,1000,0.213
3683,75,500,70,121,1000,0.121
3684,75,500,80,92,1000,0.092
3685,75,500,90,89,1000,0.089
3686,90,500,10,116,1000,0.116
3687,90,500,20,113,1000,0.113
3688,90,500,30,132,1000,0.132
3689,90,500,35,157,1000,0.157
3690,90,500,40,783,1000,0.783
3691,90,500,45,281,1000,0.281
3692,90,500,50,79,1000,0.079
3693,90,500,60,565,1000,0.565
3694,90,500,70,166,1000,0.166
3695,90,500,80,113,1000,0.113
3696,90,500,90,72,1000,0.072
3697,10,50,10,65,1000,0.065
3698,10,50,20,80,1000,0.08
3699,10,50,30,107,1000,0.107
3700,10,50,35,0,1000,0
3701,10,50,40,523,1000,0.523
3702,10,50,45,261,1000,0.261
3703,10,50,50,125,1000,0.125
3704,10,50,60,108,1000,0.108
3705,10,50,70,122,1000,0.122
3706,10,50,80,120,1000,0.12
3707,10,50,90,87,1000,0.087
3708,20,50,10,65,1000,0.065
3709,20,50,20,90,1000,0.09
3710,20,50,30,104,1000,0.104
3711,20,50,35,87,1000,0.087
3712,20,50,40,97,1000,0.097
3713,20,50,45,149,1000,0.149
3714,20,50,50,195,1000,0.195
3715,20,50,60,112,1000,0.112
3716,20,50,70,117,1000,0.117
3717,20,50,80,101,1000,0.101
3718,20,50,90,60,1000,0.06
3719,35,50,10,47,1000,0.047
3720,35,50,20,74,1000,0.074
3721,35,50,30,825,1000,0.825
3722,35,50,35,73,1000,0.073
3723,35,50,40,80,1000,0.08
3724,35,50,45,156,1000,0.156
3725,35,50,50,97,1000,0.097
3726,35,50,60,153,1000,0.153
