run_number,initial_gamma,age_sd,deterministic_age,eq_step,max_steps,eq_percent
3076,0.01,50,FALSE,131,1000,0.131
3077,0.01,50,FALSE,172,1000,0.172
3078,0.01,50,FALSE,106,1000,0.106
3079,0.01,50,FALSE,87,1000,0.087
3080,0.01,50,FALSE,63,1000,0.063
3081,0.01,100,TRUE,67,1000,0.067
3082,0.01,100,TRUE,107,1000,0.107
3083,0.01,100,TRUE,81,1000,0.081
3084,0.01,100,TRUE,47,1000,0.047
3085,0.01,100,TRUE,126,1000,0.126
3086,0.01,100,TRUE,125,1000,0.125
3087,0.01,100,TRUE,125,1000,0.125
3088,0.01,100,TRUE,145,1000,0.145
3089,0.01,100,TRUE,104,1000,0.104
3090,0.01,100,TRUE,66,1000,0.066
3091,0.01,100,TRUE,80,1000,0.08
3092,0.01,100,FALSE,59,1000,0.059
3093,0.01,100,FALSE,117,1000,0.117
3094,0.01,100,FALSE,131,1000,0.131
3095,0.01,100,FALSE,97,1000,0.097
3096,0.01,100,FALSE,106,1000,0.106
3097,0.01,100,FALSE,163,1000,0.163
3098,0.01,100,FALSE,100,1000,0.1
3099,0.01,100,FALSE,125,1000,0.125
3100,0.01,100,FALSE,94,1000,0.094
3101,0.01,100,FALSE,78,1000,0.078
3102,0.01,100,FALSE,49,1000,0.049
3103,0.01,30,TRUE,54,1000,0.054
3104,0.01,30,TRUE,111,1000,0.111
3105,0.01,30,TRUE,96,1000,0.096
3106,0.01,30,TRUE,126,1000,0.126
3107,0.01,30,TRUE,72,1000,0.072
3108,0.01,30,TRUE,465,1000,0.465
3109,0.01,30,TRUE,54,1000,0.054
3110,0.01,30,TRUE,55,1000,0.055
3111,0.01,30,TRUE,113,1000,0.113
3112,0.01,30,TRUE,69,1000,0.069
3113,0.01,30,TRUE,53,1000,0.053
3114,0.01,30,FALSE,60,1000,0.06
3115,0.01,30,FALSE,81,1000,0.081
3116,0.01,30,FALSE,132,1000,0.132
3117,0.01,30,FALSE,100,1000,0.1
3118,0.01,30,FALSE,53,1000,0.053
3119,0.01,30,FALSE,121,1000,0.121
3120,0.01,30,FALSE,346,1000,0.346
3121,0.01,30,FALSE,274,1000,0.274
3122,0.01,30,FALSE,21,1000,0.021
3123,0.01,30,FALSE,67,1000,0.067
3124,0.01,30,FALSE,50,1000,0.05
3125,0.01,50,TRUE,61,1000,0.061
3126,0.01,50,TRUE,59,1000,0.059
3127,0.01,50,TRUE,120,1000,0.12
3128,0.01,50,TRUE,111,1000,0.111
3129,0.01,50,TRUE,90,1000,0.09
3130,0.01,50,TRUE,108,1000,0.108
3131,0.01,50,TRUE,148,1000,0.148
3132,0.01,50,TRUE,115,1000,0.115
3133,0.01,50,TRUE,41,1000,0.041
3134,0.01,50,TRUE,63,1000,0.063
3135,0.01,50,TRUE,61,1000,0.061
3136,0.01,50,FALSE,92,1000,0.092
3137,0.01,50,FALSE,112,1000,0.112
3138,0.01,50,FALSE,63,1000,0.063
3139,0.01,50,FALSE,100,1000,0.1
3140,0.01,50,FALSE,222,1000,0.222
3141,0.01,50,FALSE,110,1000,0.11
3142,0.01,50,FALSE,119,1000,0.119
3143,0.01,50,FALSE,103,1000,0.103
3144,0.01,50,FALSE,108,1000,0.108
3145,0.01,50,FALSE,127,1000,0.127
3146,0.01,50,FALSE,56,1000,0.056
3147,0.01,100,TRUE,88,1000,0.088
3148,0.01,100,TRUE,102,1000,0.102
3149,0.01,100,TRUE,89,1000,0.089
3150,0.01,100,TRUE,93,1000,0.093
3151,0.01,100,TRUE,113,1000,0.113
3152,0.01,100,TRUE,105,1000,0.105
3153,0.01,100,TRUE,208,1000,0.208
3154,0.01,100,TRUE,82,1000,0.082
3155,0.01,100,TRUE,73,1000,0.073
3156,0.01,100,TRUE,80,1000,0.08
3157,0.01,100,TRUE,57,1000,0.057
3158,0.01,100,FALSE,60,1000,0.06
3159,0.01,100,FALSE,84,1000,0.084
3160,0.01,100,FALSE,95,1000,0.095
3161,0.01,100,FALSE,110,1000,0.11
3162,0.01,100,FALSE,56,1000,0.056
3163,0.01,100,FALSE,112,1000,0.112
3164,0.01,100,FALSE,109,1000,0.109
3165,0.01,100,FALSE,107,1000,0.107
3166,0.01,100,FALSE,108,1000,0.108
3167,0.01,100,FALSE,72,1000,0.072
3168,0.01,100,FALSE,54,1000,0.054
3169,0.01,30,TRUE,89,1000,0.089
3170,0.01,30,TRUE,73,1000,0.073
3171,0.01,30,TRUE,91,1000,0.091
3172,0.01,30,TRUE,104,1000,0.104
3173,0.01,30,TRUE,484,1000,0.484
3174,0.01,30,TRUE,126,1000,0.126
3175,0.01,30,TRUE,119,1000,0.119
3176,0.01,30,TRUE,139,1000,0.139
3177,0.01,30,TRUE,101,1000,0.101
3178,0.01,30,TRUE,82,1000,0.082
3179,0.01,30,TRUE,65,1000,0.065
3180,0.01,30,FALSE,58,1000,0.058
3181,0.01,30,FALSE,84,1000,0.084
3182,0.01,30,FALSE,86,1000,0.086
3183,0.01,30,FALSE,762,1000,0.762
3184,0.01,30,FALSE,108,1000,0.108
3185,0.01,30,FALSE,67,1000,0.067
3186,0.01,30,FALSE,457,1000,0.457
3187,0.01,30,FALSE,109,1000,0.109
3188,0.01,30,FALSE,308,1000,0.308
3189,0.01,30,FALSE,110,1000,0.11
3190,0.01,30,FALSE,53,1000,0.053
3191,0.01,50,TRUE,58,1000,0.058
3192,0.01,50,TRUE,79,1000,0.079
3193,0.01,50,TRUE,123,1000,0.123
3194,0.01,50,TRUE,149,1000,0.149
3195,0.01,50,TRUE,67,1000,0.067
3196,0.01,50,TRUE,173,1000,0.173
3197,0.01,50,TRUE,110,1000,0.11
3198,0.01,50,TRUE,131,1000,0.131
3199,0.01,50,TRUE,582,1000,0.582
3200,0.01,50,TRUE,80,1000,0.08
3201,0.01,50,TRUE,48,1000,0.048
3202,0.01,50,FALSE,58,1000,0.058
3203,0.01,50,FALSE,84,1000,0.084
3204,0.01,50,FALSE,99,1000,0.099
3205,0.01,50,FALSE,267,1000,0.267
3206,0.01,50,FALSE,212,1000,0.212
3207,0.01,50,FALSE,345,1000,0.345
3208,0.01,50,FALSE,0,1000,0
3209,0.01,50,FALSE,779,1000,0.779
3210,0.01,50,FALSE,77,1000,0.077
3211,0.01,50,FALSE,83,1000,0.083
3212,0.01,50,FALSE,60,1000,0.06
3213,0.01,100,TRUE,54,1000,0.054
3214,0.01,100,TRUE,87,1000,0.087
3215,0.01,100,TRUE,90,1000,0.09
3216,0.01,100,TRUE,140,1000,0.14
3217,0.01,100,TRUE,89,1000,0.089
3218,0.01,100,TRUE,136,1000,0.136
3219,0.01,100,TRUE,93,1000,0.093
3220,0.01,100,TRUE,336,1000,0.336
3221,0.01,100,TRUE,96,1000,0.096
3222,0.01,100,TRUE,70,1000,0.07
3223,0.01,100,TRUE,53,1000,0.053
3224,0.01,100,FALSE,52,1000,0.052
3225,0.01,100,FALSE,34,1000,0.034
3226,0.01,100,FALSE,87,1000,0.087
3227,0.01,100,FALSE,82,1000,0.082
3228,0.01,100,FALSE,869,1000,0.869
3229,0.01,100,FALSE,207,1000,0.207
3230,0.01,100,FALSE,209,1000,0.209
3231,0.01,100,FALSE,149,1000,0.149
3232,0.01,100,FALSE,101,1000,0.101
3233,0.01,100,FALSE,98,1000,0.098
3234,0.01,100,FALSE,98,1000,0.098
3235,0.01,30,TRUE,46,1000,0.046
3236,0.01,30,TRUE,94,1000,0.094
3237,0.01,30,TRUE,99,1000,0.099
3238,0.01,30,TRUE,121,1000,0.121
3239,0.01,30,TRUE,101,1000,0.101
3240,0.01,30,TRUE,32,1000,0.032
3241,0.01,30,TRUE,14,1000,0.014
3242,0.01,30,TRUE,106,1000,0.106
3243,0.01,30,TRUE,755,1000,0.755
3244,0.01,30,TRUE,75,1000,0.075
3245,0.01,30,TRUE,72,1000,0.072
3246,0.01,30,FALSE,55,1000,0.055
3247,0.01,30,FALSE,82,1000,0.082
3248,0.01,30,FALSE,307,1000,0.307
3249,0.01,30,FALSE,170,1000,0.17
3250,0.01,30,FALSE,22,1000,0.022
3251,0.01,30,FALSE,122,1000,0.122
3252,0.01,30,FALSE,0,1000,0
3253,0.01,30,FALSE,121,1000,0.121
3254,0.01,30,FALSE,99,1000,0.099
3255,0.01,30,FALSE,91,1000,0.091
3256,0.01,30,FALSE,62,1000,0.062
3257,0.01,50,TRUE,67,1000,0.067
3258,0.01,50,TRUE,92,1000,0.092
3259,0.01,50,TRUE,142,1000,0.142
3260,0.01,50,TRUE,445,1000,0.445
3261,0.01,50,TRUE,3,1000,0.003
3262,0.01,50,TRUE,325,1000,0.325
3263,0.01,50,TRUE,108,1000,0.108
3264,0.01,50,TRUE,375,1000,0.375
3265,0.01,50,TRUE,211,1000,0.211
3266,0.01,50,TRUE,91,1000,0.091
3267,0.01,50,TRUE,60,1000,0.06
3268,0.01,50,FALSE,48,1000,0.048
3269,0.01,50,FALSE,75,1000,0.075
3270,0.01,50,FALSE,82,1000,0.082
3271,0.01,50,FALSE,0,1000,0
3272,0.01,50,FALSE,191,1000,0.191
3273,0.01,50,FALSE,126,1000,0.126
3274,0.01,50,FALSE,460,1000,0.46
3275,0.01,50,FALSE,112,1000,0.112
3276,0.01,50,FALSE,100,1000,0.1
3277,0.01,50,FALSE,90,1000,0.09
3278,0.01,50,FALSE,74,1000,0.074
3279,0.01,100,TRUE,50,1000,0.05
3280,0.01,100,TRUE,92,1000,0.092
3281,0.01,100,TRUE,88,1000,0.088
3282,0.01,100,TRUE,106,1000,0.106
3283,0.01,100,TRUE,295,1000,0.295
3284,0.01,100,TRUE,114,1000,0.114
3285,0.01,100,TRUE,320,1000,0.32
3286,0.01,100,TRUE,221,1000,0.221
3287,0.01,100,TRUE,66,1000,0.066
3288,0.01,100,TRUE,90,1000,0.09
3289,0.01,100,TRUE,64,1000,0.064
3290,0.01,100,FALSE,58,1000,0.058
3291,0.01,100,FALSE,94,1000,0.094
3292,0.01,100,FALSE,18,1000,0.018
3293,0.01,100,FALSE,32,1000,0.032
3294,0.01,100,FALSE,63,1000,0.063
3295,0.01,100,FALSE,130,1000,0.13
3296,0.01,100,FALSE,165,1000,0.165
3297,0.01,100,FALSE,246,1000,0.246
3298,0.01,100,FALSE,68,1000,0.068
3299,0.01,100,FALSE,125,1000,0.125
3300,0.01,100,FALSE,59,1000,0.059
